96.455,-0.032928,40.793,-80.562,2.6952,0
96.682,-0.032942,40.691,-80.765,2.6877,0
96.909,-0.032955,40.588,-80.968,2.6802,0
97.137,-0.032966,40.484,-81.17,2.6727,0
97.364,-0.032976,40.378,-81.371,2.6652,0
97.591,-0.032985,40.271,-81.571,2.6577,0
97.818,-0.032992,40.162,-81.771,2.6502,0
98.045,-0.032998,40.052,-81.969,2.6427,0
98.272,-0.033002,39.941,-82.167,2.6352,0
98.499,-0.033006,39.828,-82.364,2.6277,0
98.726,-0.033008,39.714,-82.561,2.6202,0
98.953,-0.033009,39.599,-82.756,2.6128,0
99.18,-0.033009,39.482,-82.95,2.6053,0
99.407,-0.033008,39.364,-83.144,2.5978,0
99.634,-0.033006,39.244,-83.337,2.5903,0
99.861,-0.033003,39.123,-83.529,2.5828,0
100.09,-0.032999,39.001,-83.72,2.5753,0
100.31,-0.032994,38.878,-83.91,2.5678,0
100.54,-0.032989,38.753,-84.099,2.5604,0
100.77,-0.032982,38.626,-84.287,2.5529,0
100.99,-0.032975,38.499,-84.475,2.5454,0
101.22,-0.032967,38.37,-84.661,2.5379,0
101.45,-0.032958,38.24,-84.846,2.5305,0
101.67,-0.032948,38.108,-85.031,2.523,0
101.9,-0.032938,37.975,-85.214,2.5155,0
102.13,-0.032927,37.841,-85.397,2.5081,0
102.35,-0.032915,37.706,-85.578,2.5006,0
102.58,-0.032903,37.569,-85.759,2.4932,0
102.81,-0.032891,37.431,-85.939,2.4857,0
103.03,-0.032878,37.292,-86.117,2.4783,0
103.26,-0.032864,37.151,-86.295,2.4708,0
103.49,-0.03285,37.009,-86.471,2.4634,0
103.71,-0.032835,36.866,-86.647,2.456,0
103.94,-0.03282,36.722,-86.821,2.4485,0
104.17,-0.032805,36.576,-86.995,2.4411,0
104.39,-0.032789,36.429,-87.167,2.4337,0
104.62,-0.032773,36.281,-87.338,2.4263,0
104.84,-0.032756,36.132,-87.509,2.4188,0
105.07,-0.03274,35.981,-87.678,2.4114,0
105.3,-0.032723,35.83,-87.846,2.404,0
105.52,-0.032705,35.677,-88.013,2.3966,0
105.75,-0.032688,35.523,-88.179,2.3892,0
105.98,-0.03267,35.367,-88.343,2.3818,0
106.2,-0.032652,35.211,-88.507,2.3744,0
106.43,-0.032634,35.053,-88.669,2.367,0
106.66,-0.032616,34.894,-88.831,2.3596,0
106.88,-0.032597,34.734,-88.991,2.3523,0
107.11,-0.032579,34.573,-89.15,2.3449,0
107.34,-0.03256,34.41,-89.308,2.3375,0
107.56,-0.032542,34.247,-89.464,2.3301,0
107.79,-0.032523,34.082,-89.62,2.3228,0
108.01,-0.032504,33.916,-89.774,2.3154,0
108.24,-0.032485,33.749,-89.927,2.3081,0
108.47,-0.032466,33.581,-90.079,2.3007,0
108.69,-0.032447,33.412,-90.23,2.2933,0
108.92,-0.032428,33.242,-90.379,2.286,0
109.15,-0.032409,33.07,-90.528,2.2787,0
109.37,-0.03239,32.898,-90.675,2.2713,0
109.6,-0.032371,32.724,-90.82,2.264,0
109.83,-0.032352,32.55,-90.965,2.2566,0
110.05,-0.032333,32.374,-91.108,2.2493,0
110.28,-0.032315,32.197,-91.25,2.242,0
110.51,-0.032296,32.02,-91.391,2.2347,0
110.73,-0.032277,31.841,-91.531,2.2273,0
110.96,-0.032258,31.661,-91.669,2.22,0
111.19,-0.03224,31.48,-91.806,2.2127,0
111.42,-0.032221,31.298,-91.941,2.2054,0
111.64,-0.032203,31.115,-92.076,2.1981,0
111.87,-0.032185,30.931,-92.209,2.1908,0
112.1,-0.032166,30.747,-92.34,2.1835,0
112.32,-0.032148,30.561,-92.471,2.1762,0
112.55,-0.03213,30.374,-92.6,2.1689,0
112.78,-0.032112,30.186,-92.727,2.1616,0
113,-0.032095,29.997,-92.854,2.1543,0
113.23,-0.032077,29.808,-92.979,2.147,0
113.46,-0.032059,29.617,-93.102,2.1397,0
113.69,-0.032042,29.426,-93.225,2.1325,0
113.91,-0.032025,29.233,-93.346,2.1252,0
114.14,-0.032007,29.04,-93.465,2.1179,0
114.37,-0.03199,28.845,-93.583,2.1106,0
114.6,-0.031973,28.65,-93.7,2.1034,0
114.82,-0.031956,28.454,-93.815,2.0961,0
115.05,-0.03194,28.257,-93.929,2.0888,0
115.28,-0.031923,28.06,-94.042,2.0816,0
115.51,-0.031907,27.861,-94.153,2.0743,0
115.73,-0.03189,27.661,-94.263,2.067,0
115.96,-0.031874,27.461,-94.371,2.0598,0
116.19,-0.031858,27.26,-94.478,2.0525,0
116.42,-0.031842,27.058,-94.584,2.0453,0
116.64,-0.031826,26.855,-94.688,2.038,0
